observation_date	PCEPILFE_PC1_20000801	PCEPILFE_PC1_20000828	PCEPILFE_PC1_20000929	PCEPILFE_PC1_20001030	PCEPILFE_PC1_20001130	PCEPILFE_PC1_20001222	PCEPILFE_PC1_20010201	PCEPILFE_PC1_20010301	PCEPILFE_PC1_20010330	PCEPILFE_PC1_20010430	PCEPILFE_PC1_20010529	PCEPILFE_PC1_20010702	PCEPILFE_PC1_20010731	PCEPILFE_PC1_20010830	PCEPILFE_PC1_20011001	PCEPILFE_PC1_20011101	PCEPILFE_PC1_20011203	PCEPILFE_PC1_20011221	PCEPILFE_PC1_20020131	PCEPILFE_PC1_20020301	PCEPILFE_PC1_20020329	PCEPILFE_PC1_20020429	PCEPILFE_PC1_20020528	PCEPILFE_PC1_20020628	PCEPILFE_PC1_20020802	PCEPILFE_PC1_20020830	PCEPILFE_PC1_20020930	PCEPILFE_PC1_20021101	PCEPILFE_PC1_20021127	PCEPILFE_PC1_20021223	PCEPILFE_PC1_20030131	PCEPILFE_PC1_20030303	PCEPILFE_PC1_20030328	PCEPILFE_PC1_20030428	PCEPILFE_PC1_20030530	PCEPILFE_PC1_20030627	PCEPILFE_PC1_20030801	PCEPILFE_PC1_20030829	PCEPILFE_PC1_20030929	PCEPILFE_PC1_20031031	PCEPILFE_PC1_20031126	PCEPILFE_PC1_20031223	PCEPILFE_PC1_20040105	PCEPILFE_PC1_20040202	PCEPILFE_PC1_20040301	PCEPILFE_PC1_20040326	PCEPILFE_PC1_20040430	PCEPILFE_PC1_20040528	PCEPILFE_PC1_20040628	PCEPILFE_PC1_20040803	PCEPILFE_PC1_20040830	PCEPILFE_PC1_20040930	PCEPILFE_PC1_20041101	PCEPILFE_PC1_20041201	PCEPILFE_PC1_20041223	PCEPILFE_PC1_20050131	PCEPILFE_PC1_20050228	PCEPILFE_PC1_20050331	PCEPILFE_PC1_20050429	PCEPILFE_PC1_20050527	PCEPILFE_PC1_20050630	PCEPILFE_PC1_20050802	PCEPILFE_PC1_20050901	PCEPILFE_PC1_20050930	PCEPILFE_PC1_20051031	PCEPILFE_PC1_20051201	PCEPILFE_PC1_20051222	PCEPILFE_PC1_20060130	PCEPILFE_PC1_20060301	PCEPILFE_PC1_20060331	PCEPILFE_PC1_20060501	PCEPILFE_PC1_20060526	PCEPILFE_PC1_20060630	PCEPILFE_PC1_20060801	PCEPILFE_PC1_20060831	PCEPILFE_PC1_20060929	PCEPILFE_PC1_20061030	PCEPILFE_PC1_20061130	PCEPILFE_PC1_20061222	PCEPILFE_PC1_20070201	PCEPILFE_PC1_20070301	PCEPILFE_PC1_20070330	PCEPILFE_PC1_20070430	PCEPILFE_PC1_20070601	PCEPILFE_PC1_20070629	PCEPILFE_PC1_20070731	PCEPILFE_PC1_20070831	PCEPILFE_PC1_20070928	PCEPILFE_PC1_20071101	PCEPILFE_PC1_20071130	PCEPILFE_PC1_20071221	PCEPILFE_PC1_20080131	PCEPILFE_PC1_20080229	PCEPILFE_PC1_20080328	PCEPILFE_PC1_20080501	PCEPILFE_PC1_20080530	PCEPILFE_PC1_20080627	PCEPILFE_PC1_20080804	PCEPILFE_PC1_20080829	PCEPILFE_PC1_20080929	PCEPILFE_PC1_20081031	PCEPILFE_PC1_20081126	PCEPILFE_PC1_20081224	PCEPILFE_PC1_20090202	PCEPILFE_PC1_20090302	PCEPILFE_PC1_20090327	PCEPILFE_PC1_20090430	PCEPILFE_PC1_20090601	PCEPILFE_PC1_20090626	PCEPILFE_PC1_20090804	PCEPILFE_PC1_20090805	PCEPILFE_PC1_20090828	PCEPILFE_PC1_20091001	PCEPILFE_PC1_20091030	PCEPILFE_PC1_20091125	PCEPILFE_PC1_20091223	PCEPILFE_PC1_20100201	PCEPILFE_PC1_20100301	PCEPILFE_PC1_20100329	PCEPILFE_PC1_20100503	PCEPILFE_PC1_20100528	PCEPILFE_PC1_20100628	PCEPILFE_PC1_20100803	PCEPILFE_PC1_20100830	PCEPILFE_PC1_20101001	PCEPILFE_PC1_20101101	PCEPILFE_PC1_20101124	PCEPILFE_PC1_20101223	PCEPILFE_PC1_20110131	PCEPILFE_PC1_20110228	PCEPILFE_PC1_20110328	PCEPILFE_PC1_20110429	PCEPILFE_PC1_20110527	PCEPILFE_PC1_20110627	PCEPILFE_PC1_20110802	PCEPILFE_PC1_20110829	PCEPILFE_PC1_20110930	PCEPILFE_PC1_20111028	PCEPILFE_PC1_20111123	PCEPILFE_PC1_20111223	PCEPILFE_PC1_20120130	PCEPILFE_PC1_20120301	PCEPILFE_PC1_20120330	PCEPILFE_PC1_20120430	PCEPILFE_PC1_20120601	PCEPILFE_PC1_20120629	PCEPILFE_PC1_20120731	PCEPILFE_PC1_20120830	PCEPILFE_PC1_20120928	PCEPILFE_PC1_20121029	PCEPILFE_PC1_20121130	PCEPILFE_PC1_20121221	PCEPILFE_PC1_20130131	PCEPILFE_PC1_20130301	PCEPILFE_PC1_20130329	PCEPILFE_PC1_20130429	PCEPILFE_PC1_20130531	PCEPILFE_PC1_20130627	PCEPILFE_PC1_20130802	PCEPILFE_PC1_20130830	PCEPILFE_PC1_20130927	PCEPILFE_PC1_20131108	PCEPILFE_PC1_20131206	PCEPILFE_PC1_20131223	PCEPILFE_PC1_20140131	PCEPILFE_PC1_20140303	PCEPILFE_PC1_20140328	PCEPILFE_PC1_20140501	PCEPILFE_PC1_20140530	PCEPILFE_PC1_20140626	PCEPILFE_PC1_20140801	PCEPILFE_PC1_20140829	PCEPILFE_PC1_20140929	PCEPILFE_PC1_20141031	PCEPILFE_PC1_20141126	PCEPILFE_PC1_20141223	PCEPILFE_PC1_20150202	PCEPILFE_PC1_20150302	PCEPILFE_PC1_20150330	PCEPILFE_PC1_20150430	PCEPILFE_PC1_20150601	PCEPILFE_PC1_20150625	PCEPILFE_PC1_20150803	PCEPILFE_PC1_20150828	PCEPILFE_PC1_20150928	PCEPILFE_PC1_20151030	PCEPILFE_PC1_20151125	PCEPILFE_PC1_20151223	PCEPILFE_PC1_20160201	PCEPILFE_PC1_20160226	PCEPILFE_PC1_20160328	PCEPILFE_PC1_20160429	PCEPILFE_PC1_20160531	PCEPILFE_PC1_20160629	PCEPILFE_PC1_20160802	PCEPILFE_PC1_20160829	PCEPILFE_PC1_20160930	PCEPILFE_PC1_20161031	PCEPILFE_PC1_20161130	PCEPILFE_PC1_20161222	PCEPILFE_PC1_20170130	PCEPILFE_PC1_20170301	PCEPILFE_PC1_20170331	PCEPILFE_PC1_20170501	PCEPILFE_PC1_20170530	PCEPILFE_PC1_20170630	PCEPILFE_PC1_20170801	PCEPILFE_PC1_20170831	PCEPILFE_PC1_20170929	PCEPILFE_PC1_20171030	PCEPILFE_PC1_20171130	PCEPILFE_PC1_20171222	PCEPILFE_PC1_20180129	PCEPILFE_PC1_20180301	PCEPILFE_PC1_20180329	PCEPILFE_PC1_20180430	PCEPILFE_PC1_20180531	PCEPILFE_PC1_20180629	PCEPILFE_PC1_20180731	PCEPILFE_PC1_20180830	PCEPILFE_PC1_20180928	PCEPILFE_PC1_20181029	PCEPILFE_PC1_20181129	PCEPILFE_PC1_20181221	PCEPILFE_PC1_20190301	PCEPILFE_PC1_20190329	PCEPILFE_PC1_20190429	PCEPILFE_PC1_20190531	PCEPILFE_PC1_20190628	PCEPILFE_PC1_20190730	PCEPILFE_PC1_20190830	PCEPILFE_PC1_20190927	PCEPILFE_PC1_20191031	PCEPILFE_PC1_20191127	PCEPILFE_PC1_20191220	PCEPILFE_PC1_20200131	PCEPILFE_PC1_20200228	PCEPILFE_PC1_20200327	PCEPILFE_PC1_20200430	PCEPILFE_PC1_20200529	PCEPILFE_PC1_20200626	PCEPILFE_PC1_20200731	PCEPILFE_PC1_20200828	PCEPILFE_PC1_20201001	PCEPILFE_PC1_20201030	PCEPILFE_PC1_20201125	PCEPILFE_PC1_20201223	PCEPILFE_PC1_20210129	PCEPILFE_PC1_20210226
2007-03-01																																																																																			2.12378	2.10760	2.11119	2.25627	2.25627	2.25627	2.25627	2.25627	2.25627	2.25627	2.25627	2.25627	2.25627	2.25627	2.25627	2.22827	2.22827	2.22827	2.22827	2.22827	2.22827	2.22827	2.22827	2.22827	2.22827	2.22827	2.22827	2.42935	2.42935	2.42935	2.42935	2.42935	2.42935	2.42935	2.42935	2.42935	2.42935	2.42935	2.42935	2.42935	2.47957	2.47957	2.47957	2.47957	2.47957	2.47957	2.47957	2.47957	2.47957	2.47957	2.47957	2.47957	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.43754	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.28564	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164	2.34164
2007-04-01																																																																																				1.99525	2.00690	2.10149	2.08358	2.09343	2.09343	2.09343	2.09343	2.09343	2.09343	2.09343	2.09343	2.09343	2.09343	2.14258	2.14258	2.14258	2.14258	2.14258	2.14258	2.14258	2.14258	2.14258	2.14258	2.14258	2.14258	2.29507	2.29507	2.29507	2.29507	2.29507	2.29507	2.29507	2.29507	2.29507	2.29507	2.29507	2.29507	2.29507	2.33926	2.33926	2.33926	2.33926	2.33926	2.33926	2.33926	2.33926	2.33926	2.33926	2.33926	2.33926	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.29940	2.12631	2.12631	2.12631	2.12631	2.12631	2.12631	2.12631	2.12631	2.12631	2.12631	2.12631	2.12631	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.12628	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222	2.19222
2007-05-01																																																																																					1.91165	2.03303	2.00173	2.01336	2.01336	2.01336	2.01336	2.01336	2.01336	2.01336	2.01336	2.01336	2.01336	2.05758	2.05758	2.05758	2.05758	2.05758	2.05758	2.05758	2.05758	2.05758	2.05758	2.05758	2.05758	2.18978	2.18978	2.18978	2.18978	2.18978	2.18978	2.18978	2.18978	2.18978	2.18978	2.18978	2.18978	2.18978	2.21917	2.21917	2.21917	2.21917	2.21917	2.21917	2.21917	2.21917	2.21917	2.21917	2.21917	2.21917	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.18635	2.03225	2.03225	2.03225	2.03225	2.03225	2.03225	2.03225	2.03225	2.03225	2.03225	2.03225	2.03225	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.03434	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640	2.06640
2007-06-01																																																																																						1.93268	1.90949	1.91395	1.91395	1.91395	1.91395	1.91395	1.91395	1.91395	1.91395	1.91395	1.91395	2.00551	2.00551	2.00551	2.00551	2.00551	2.00551	2.00551	2.00551	2.00551	2.00551	2.00551	2.00551	2.16173	2.16173	2.16173	2.16173	2.16173	2.16173	2.16173	2.16173	2.16173	2.16173	2.16173	2.16173	2.16173	2.16467	2.16467	2.16467	2.16467	2.16467	2.16467	2.16467	2.16467	2.16467	2.16467	2.16467	2.16467	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	2.14283	1.94829	1.94829	1.94829	1.94829	1.94829	1.94829	1.94829	1.94829	1.94829	1.94829	1.94829	1.94829	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.94931	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171	1.98171
2007-07-01																																																																																							1.91331	1.91599	1.94716	1.93113	1.95161	1.95161	1.95161	1.95161	1.95161	1.95161	1.95161	2.03069	2.03069	2.03069	2.03069	2.03069	2.03069	2.03069	2.03069	2.03069	2.03069	2.03069	2.03069	2.23639	2.23639	2.23639	2.23639	2.23639	2.23639	2.23639	2.23639	2.23639	2.23639	2.23639	2.23639	2.23639	2.22858	2.22858	2.22858	2.22858	2.22858	2.22858	2.22858	2.22858	2.22858	2.22858	2.22858	2.22858	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	2.19904	1.97977	1.97977	1.97977	1.97977	1.97977	1.97977	1.97977	1.97977	1.97977	1.97977	1.97977	1.97977	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	1.98076	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365	2.03365
2007-08-01																																																																																								1.76304	1.84301	1.82880	1.87678	1.87678	1.87678	1.87678	1.87678	1.87678	1.87678	1.96359	1.96359	1.96359	1.96359	1.96359	1.96359	1.96359	1.96359	1.96359	1.96359	1.96359	1.96359	2.16070	2.16070	2.16070	2.16070	2.16070	2.16070	2.16070	2.16070	2.16070	2.16070	2.16070	2.16070	2.16070	2.15972	2.15972	2.15972	2.15972	2.15972	2.15972	2.15972	2.15972	2.15972	2.15972	2.15972	2.15972	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	2.11657	1.94417	1.94417	1.94417	1.94417	1.94417	1.94417	1.94417	1.94417	1.94417	1.94417	1.94417	1.94417	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.94305	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326	1.97326
2007-09-01																																																																																									1.82868	1.87391	1.93953	1.93953	1.93953	1.93953	1.93953	1.93953	1.93953	2.04581	2.04581	2.04581	2.04581	2.04581	2.04581	2.04581	2.04581	2.04581	2.04581	2.04581	2.04581	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.24811	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.20707	2.04259	2.04259	2.04259	2.04259	2.04259	2.04259	2.04259	2.04259	2.04259	2.04259	2.04259	2.04259	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.04572	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031	2.08031
2007-10-01																																																																																										1.87687	1.98931	1.99108	1.99462	1.97780	1.97780	1.97780	1.97780	2.10882	2.10882	2.10882	2.10882	2.10882	2.10882	2.10882	2.10882	2.10882	2.10882	2.10882	2.10882	2.35697	2.35697	2.35697	2.35697	2.35697	2.35697	2.35697	2.35697	2.35697	2.35697	2.35697	2.35697	2.35697	2.29196	2.29196	2.29196	2.29196	2.29196	2.29196	2.29196	2.29196	2.29196	2.29196	2.29196	2.29196	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.25111	2.14017	2.14017	2.14017	2.14017	2.14017	2.14017	2.14017	2.14017	2.14017	2.14017	2.14017	2.14017	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14541	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480	2.14480
2007-11-01																																																																																											2.16155	2.15004	2.13677	2.10757	2.10757	2.10757	2.10757	2.22334	2.22334	2.22334	2.22334	2.22334	2.22334	2.22334	2.22334	2.22334	2.22334	2.22334	2.22334	2.49236	2.49236	2.49236	2.49236	2.49236	2.49236	2.49236	2.49236	2.49236	2.49236	2.49236	2.49236	2.49236	2.41575	2.41575	2.41575	2.41575	2.41575	2.41575	2.41575	2.41575	2.41575	2.41575	2.41575	2.41575	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.37989	2.26608	2.26608	2.26608	2.26608	2.26608	2.26608	2.26608	2.26608	2.26608	2.26608	2.26608	2.26608	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27239	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987	2.27987
2007-12-01																																																																																												2.23710	2.22650	2.15229	2.15229	2.15229	2.15229	2.27793	2.27793	2.27793	2.27793	2.27793	2.27793	2.27793	2.27793	2.27793	2.27793	2.27793	2.27793	2.59461	2.59461	2.59461	2.59461	2.59461	2.59461	2.59461	2.59461	2.59461	2.59461	2.59461	2.59461	2.59461	2.50167	2.50167	2.50167	2.50167	2.50167	2.50167	2.50167	2.50167	2.50167	2.50167	2.50167	2.50167	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.45898	2.32035	2.32035	2.32035	2.32035	2.32035	2.32035	2.32035	2.32035	2.32035	2.32035	2.32035	2.32035	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.32663	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469	2.33469
2008-01-01																																																																																													2.18452	2.02427	2.00313	1.98552	2.02339	2.17702	2.17702	2.17702	2.17702	2.17702	2.17702	2.17702	2.17702	2.17702	2.17702	2.17702	2.17702	2.41364	2.41364	2.41364	2.41364	2.41364	2.41364	2.41364	2.41364	2.41364	2.41364	2.41364	2.41364	2.41364	2.32107	2.32107	2.32107	2.32107	2.32107	2.32107	2.32107	2.32107	2.32107	2.32107	2.32107	2.32107	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.28729	2.14067	2.14067	2.14067	2.14067	2.14067	2.14067	2.14067	2.14067	2.14067	2.14067	2.14067	2.14067	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.14588	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281	2.11281
2008-02-01																																																																																														1.95741	1.96356	1.93983	1.98729	2.13071	2.13071	2.13071	2.13071	2.13071	2.13071	2.13071	2.13071	2.13071	2.13071	2.13071	2.13071	2.31262	2.31262	2.31262	2.31262	2.31262	2.31262	2.31262	2.31262	2.31262	2.31262	2.31262	2.31262	2.31262	2.21752	2.21752	2.21752	2.21752	2.21752	2.21752	2.21752	2.21752	2.21752	2.21752	2.21752	2.21752	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.18094	2.01711	2.01711	2.01711	2.01711	2.01711	2.01711	2.01711	2.01711	2.01711	2.01711	2.01711	2.01711	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	2.02230	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810	1.99810
